fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,success,country,pricing
8.3,0.6,0.25,2.2,0.11800000000000001,9.0,38.0,0.99616,3.15,0.53,0.098,62.0,Italy,Medium
8.5,0.18,0.51,1.75,0.071,45.0,88.0,0.99524,3.33,0.76,0.11800000000000001,70.0,Italy,Medium
5.1,0.51,0.18,2.1,0.042,16.0,101.0,0.9924,3.46,0.87,0.129,85.0,Italy,Budget
6.7,0.41,0.43,2.8,0.076,22.0,54.0,0.99572,3.42,1.16,0.106,69.0,Italy,Budget
10.2,0.41,0.43,2.2,0.11,11.0,37.0,0.9972799999999999,3.16,0.67,0.10800000000000001,37.0,Italy,Medium
10.6,0.36,0.57,2.3,0.087,6.0,20.0,0.9967600000000001,3.14,0.72,0.111,78.0,Italy,Budget
8.8,0.45,0.43,1.4,0.076,12.0,21.0,0.99551,3.21,0.75,0.102,83.0,Spagna,Medium
8.5,0.32,0.42,2.3,0.075,12.0,19.0,0.99434,3.14,0.71,0.11800000000000001,72.0,Italy,Expensive
9.0,0.785,0.24,1.7,0.078,10.0,21.0,0.99692,3.29,0.67,0.1,46.0,Spain,Medium
9.0,0.785,0.24,1.7,0.078,10.0,21.0,0.99692,3.29,0.67,0.1,58.0,Spain,Budget
8.5,0.44,0.5,1.9,0.369,15.0,38.0,0.99634,3.01,1.1,0.094,55.0,Spain,Medium
9.9,0.54,0.26,2.0,0.111,7.0,60.0,0.9970899999999999,2.94,0.98,0.102,52.0,Spain,Expensive
8.2,0.33,0.39,2.5,0.07400000000000001,29.0,48.0,0.9952799999999999,3.32,0.88,0.124,89.0,Italy,Medium
6.5,0.34,0.27,2.8,0.067,8.0,44.0,0.99384,3.21,0.56,0.12,65.0,Spain,Budget
7.6,0.5,0.29,2.3,0.086,5.0,14.0,0.9950200000000001,3.32,0.62,0.115,59.0,Italy,Budget
9.2,0.36,0.34,1.6,0.062,5.0,12.0,0.9966700000000001,3.2,0.67,0.105,64.0,Italy,Medium
7.1,0.59,0.0,2.2,0.078,26.0,44.0,0.9952200000000001,3.42,0.68,0.10800000000000001,61.0,Italy,Medium
9.7,0.42,0.46,2.1,0.07400000000000001,5.0,16.0,0.99649,3.27,0.74,0.12300000000000001,54.0,Spain,Budget
7.6,0.36,0.31,1.7,0.079,26.0,65.0,0.99716,3.46,0.62,0.095,71.0,Spain,Expensive
7.6,0.36,0.31,1.7,0.079,26.0,65.0,0.99716,3.46,0.62,0.095,63.0,Italy,Medium
6.5,0.61,0.0,2.2,0.095,48.0,59.0,0.99541,3.61,0.7,0.115,68.0,Italy,Budget
6.5,0.88,0.03,5.6,0.079,23.0,47.0,0.99572,3.58,0.5,0.11199999999999999,61.0,Italy,Medium
7.1,0.66,0.0,2.4,0.052000000000000005,6.0,11.0,0.99318,3.35,0.66,0.127,85.0,Italy,Budget
5.6,0.915,0.0,2.1,0.040999999999999995,17.0,78.0,0.99346,3.68,0.73,0.114,46.0,Spain,Budget
8.2,0.35,0.33,2.4,0.076,11.0,47.0,0.9959899999999999,3.27,0.81,0.11,62.0,Italy,Budget
8.2,0.35,0.33,2.4,0.076,11.0,47.0,0.9959899999999999,3.27,0.81,0.11,66.0,Italy,Medium
9.8,0.39,0.43,1.65,0.068,5.0,11.0,0.9947799999999999,3.19,0.46,0.114,46.0,Italy,Budget
10.2,0.4,0.4,2.5,0.068,41.0,54.0,0.99754,3.38,0.86,0.105,59.0,Italy,Budget
6.8,0.66,0.07,1.6,0.07,16.0,61.0,0.99572,3.29,0.6,0.09300000000000001,37.0,Italy,Medium
6.7,0.64,0.23,2.1,0.08,11.0,119.0,0.9953799999999999,3.36,0.7,0.109,54.0,Italy,Budget
7.0,0.43,0.3,2.0,0.085,6.0,39.0,0.99346,3.33,0.46,0.11900000000000001,61.0,Italy,Expensive
6.6,0.8,0.03,7.8,0.079,6.0,12.0,0.9963,3.52,0.5,0.122,81.0,Spain,Expensive
7.0,0.43,0.3,2.0,0.085,6.0,39.0,0.99346,3.33,0.46,0.11900000000000001,61.0,Italy,Budget
6.7,0.64,0.23,2.1,0.08,11.0,119.0,0.9953799999999999,3.36,0.7,0.109,53.0,Spain,Expensive
8.8,0.955,0.05,1.8,0.075,5.0,19.0,0.99616,3.3,0.44,0.096,43.0,Italy,Expensive
9.1,0.4,0.57,4.6,0.08,6.0,20.0,0.9965200000000001,3.28,0.57,0.125,86.0,Spain,Budget
6.5,0.885,0.0,2.3,0.166,6.0,12.0,0.99551,3.56,0.51,0.10800000000000001,40.0,Spain,Expensive
7.2,0.25,0.37,2.5,0.063,11.0,41.0,0.99439,3.52,0.8,0.124,84.0,Spain,Expensive
6.4,0.885,0.0,2.3,0.166,6.0,12.0,0.99551,3.56,0.51,0.10800000000000001,55.0,Italy,Expensive
7.0,0.745,0.12,1.8,0.114,15.0,64.0,0.9958799999999999,3.22,0.59,0.095,71.0,Italy,Medium
6.2,0.43,0.22,1.8,0.078,21.0,56.0,0.9963299999999999,3.52,0.6,0.095,65.0,Spain,Medium
7.9,0.58,0.23,2.3,0.076,23.0,94.0,0.9968600000000001,3.21,0.58,0.095,42.0,Spain,Expensive
7.7,0.57,0.21,1.5,0.069,4.0,9.0,0.9945799999999999,3.16,0.54,0.098,72.0,Italy,Budget
7.7,0.26,0.26,2.0,0.052000000000000005,19.0,77.0,0.9951,3.15,0.79,0.109,54.0,Spain,Expensive
7.9,0.58,0.23,2.3,0.076,23.0,94.0,0.9968600000000001,3.21,0.58,0.095,75.0,Italy,Medium
7.7,0.57,0.21,1.5,0.069,4.0,9.0,0.9945799999999999,3.16,0.54,0.098,54.0,Italy,Budget
7.9,0.34,0.36,1.9,0.065,5.0,10.0,0.99419,3.27,0.54,0.11199999999999999,71.0,Spain,Medium
8.6,0.42,0.39,1.8,0.068,6.0,12.0,0.99516,3.35,0.69,0.11699999999999999,84.0,Italy,Budget
9.9,0.74,0.19,5.8,0.111,33.0,76.0,0.9987799999999999,3.14,0.55,0.094,44.0,Italy,Medium
7.2,0.36,0.46,2.1,0.07400000000000001,24.0,44.0,0.99534,3.4,0.85,0.11,59.0,Spagna,Budget
7.2,0.36,0.46,2.1,0.07400000000000001,24.0,44.0,0.99534,3.4,0.85,0.11,71.0,Italy,Budget
7.2,0.36,0.46,2.1,0.07400000000000001,24.0,44.0,0.99534,3.4,0.85,0.11,70.0,Italy,Expensive
9.9,0.72,0.55,1.7,0.136,24.0,52.0,0.9975200000000001,3.35,0.94,0.1,42.0,Spain,Budget
7.2,0.36,0.46,2.1,0.07400000000000001,24.0,44.0,0.99534,3.4,0.85,0.11,82.0,Italy,Budget
6.2,0.39,0.43,2.0,0.071,14.0,24.0,0.9942799999999999,3.45,0.87,0.11199999999999999,79.0,Italy,Budget
6.8,0.65,0.02,2.1,0.078,8.0,15.0,0.99498,3.35,0.62,0.10400000000000001,69.0,Italy,Budget
6.6,0.44,0.15,2.1,0.076,22.0,53.0,0.9957,3.32,0.62,0.09300000000000001,50.0,Italy,Medium
6.8,0.65,0.02,2.1,0.078,8.0,15.0,0.99498,3.35,0.62,0.10400000000000001,83.0,Spain,Expensive
9.6,0.38,0.42,1.9,0.071,5.0,13.0,0.99659,3.15,0.75,0.105,48.0,Spain,Medium
10.2,0.33,0.46,1.9,0.081,6.0,9.0,0.9962799999999999,3.1,0.48,0.10400000000000001,58.0,Italy,Budget
8.8,0.27,0.46,2.1,0.095,20.0,29.0,0.9948799999999999,3.26,0.56,0.113,66.0,Italy,Medium
7.9,0.57,0.31,2.0,0.079,10.0,79.0,0.99677,3.29,0.69,,55.0,Spain,Budget
8.2,0.34,0.37,1.9,0.057,43.0,74.0,0.99408,3.23,0.81,0.12,65.0,Spain,Medium
8.2,0.4,0.31,1.9,0.08199999999999999,8.0,24.0,0.996,3.24,0.69,0.106,56.0,Italy,Budget
9.0,0.39,0.4,1.3,0.044000000000000004,25.0,50.0,0.9947799999999999,3.2,0.83,0.109,70.0,Italy,Expensive
10.9,0.32,0.52,1.8,0.132,17.0,44.0,0.99734,3.28,0.77,0.115,55.0,Spain,Medium
10.9,0.32,0.52,1.8,0.132,17.0,44.0,0.99734,3.28,0.77,0.115,55.0,Italy,Medium
8.1,0.53,0.22,2.2,0.078,33.0,89.0,0.9967799999999999,3.26,0.46,0.096,53.0,Italy,Medium
10.5,0.36,0.47,2.2,0.07400000000000001,9.0,23.0,0.9963799999999999,3.23,0.76,0.12,50.0,Spain,Expensive
12.6,0.39,0.49,2.5,0.08,8.0,20.0,0.9992,3.07,0.82,0.10300000000000001,71.0,Italy,Medium
9.2,0.46,0.23,2.6,0.091,18.0,77.0,0.9992200000000001,3.15,0.51,0.094,42.0,Italy,Medium
7.5,0.58,0.03,4.1,0.08,27.0,46.0,0.99592,3.02,0.47,0.092,48.0,Spain,Expensive
9.0,0.58,0.25,2.0,0.10400000000000001,8.0,21.0,0.99769,3.27,0.72,0.096,37.0,Spain,Budget
5.1,0.42,0.0,1.8,0.044000000000000004,18.0,88.0,0.9915700000000001,3.68,0.73,0.136,81.0,Italy,Budget
7.6,0.43,0.29,2.1,0.075,19.0,66.0,0.99718,3.4,0.64,0.095,49.0,Spain,Medium
7.7,0.18,0.34,2.7,0.066,15.0,58.0,0.9947,3.37,0.78,0.11800000000000001,63.0,Italy,Budget
7.8,0.815,0.01,2.6,0.07400000000000001,48.0,90.0,0.99621,3.38,0.62,0.10800000000000001,40.0,Spain,Medium
7.6,0.43,0.29,2.1,0.075,19.0,66.0,0.99718,3.4,0.64,0.095,59.0,Italy,Budget
10.2,0.23,0.37,2.2,0.057,14.0,36.0,0.9961399999999999,3.23,0.49,0.09300000000000001,33.0,Spain,Budget
7.1,0.75,0.01,2.2,0.059000000000000004,11.0,18.0,0.9924200000000001,3.39,0.4,0.128,86.0,Italy,Budget
6.0,0.33,0.32,12.9,0.054000000000000006,6.0,113.0,0.99572,3.3,0.56,0.115,47.0,Italy,Medium
7.8,0.55,0.0,1.7,0.07,7.0,17.0,0.99659,3.26,0.64,0.094,52.0,Spain,Budget
7.1,0.75,0.01,2.2,0.059000000000000004,11.0,18.0,0.9924200000000001,3.39,0.4,0.128,86.0,Spain,Budget
8.1,0.73,0.0,2.5,0.081,12.0,24.0,0.99798,3.38,0.46,0.096,26.0,Spain,Medium
6.5,0.67,0.0,4.3,0.057,11.0,20.0,0.9948799999999999,3.45,0.56,0.11800000000000001,19.0,Spain,Budget
7.5,0.61,0.2,1.7,0.076,36.0,60.0,0.9949399999999999,3.1,0.4,0.09300000000000001,55.0,Spain,Medium
9.8,0.37,0.39,2.5,0.079,28.0,65.0,0.99729,3.16,0.59,0.098,46.0,Spain,Budget
9.0,0.4,0.41,2.0,0.057999999999999996,15.0,40.0,0.9941399999999999,3.22,0.6,0.122,61.0,Italy,Medium
8.3,0.56,0.22,2.4,0.08199999999999999,10.0,86.0,0.9983,3.37,0.62,0.095,43.0,Spain,Medium
5.9,0.29,0.25,13.4,0.067,72.0,160.0,0.99721,3.33,0.54,0.10300000000000001,52.0,Spain,Budget
7.4,0.55,0.19,1.8,0.08199999999999999,15.0,34.0,0.99655,3.49,0.68,0.105,52.0,Italy,Medium
7.4,0.74,0.07,1.7,0.086,15.0,48.0,0.9950200000000001,3.12,0.48,0.1,34.0,Spain,Medium
7.4,0.55,0.19,1.8,0.08199999999999999,15.0,34.0,0.99655,3.49,0.68,0.105,49.0,Italy,Medium
6.9,0.41,0.33,2.2,0.081,22.0,36.0,0.9949,3.41,0.75,0.111,59.0,Italy,Budget
7.1,0.6,0.01,2.3,0.079,24.0,37.0,0.9951399999999999,3.4,0.61,0.109,63.0,Italy,Budget
7.1,0.6,0.01,2.3,0.079,24.0,37.0,0.9951399999999999,3.4,0.61,0.109,54.0,Spain,Budget
7.5,0.58,0.14,2.2,0.077,27.0,60.0,0.9963,3.28,0.59,0.098,48.0,Italy,Medium
7.1,0.72,0.0,1.8,0.12300000000000001,6.0,14.0,0.9962700000000001,3.45,0.58,0.098,28.0,Spain,Medium
7.9,0.66,0.0,1.4,0.096,6.0,13.0,0.99569,3.43,0.58,0.095,41.0,Spain,Budget
7.8,0.7,0.06,1.9,0.079,20.0,35.0,0.9962799999999999,3.4,0.69,0.109,30.0,Italy,Medium
6.1,0.64,0.02,2.4,0.069,26.0,46.0,0.9935799999999999,3.47,0.45,0.11,68.0,Italy,Expensive
7.5,0.59,0.22,1.8,0.08199999999999999,43.0,60.0,0.9949899999999999,3.1,0.42,0.092,68.0,Italy,Expensive
7.0,0.58,0.28,4.8,0.085,12.0,69.0,0.9963299999999999,3.32,0.7,0.11,60.0,Italy,Expensive
6.8,0.64,0.0,2.7,0.12300000000000001,15.0,33.0,0.9953799999999999,3.44,0.63,0.113,57.0,Italy,Medium
6.8,0.64,0.0,2.7,0.12300000000000001,15.0,33.0,0.9953799999999999,3.44,0.63,0.113,42.0,Italy,Medium
8.6,0.635,0.68,1.8,0.40299999999999997,19.0,56.0,0.9963200000000001,3.02,1.15,0.09300000000000001,67.0,Italy,Budget
6.3,1.02,0.0,2.0,0.083,17.0,24.0,0.9943700000000001,3.59,0.55,0.11199999999999999,46.0,Italy,Medium
9.8,0.45,0.38,2.5,0.081,34.0,66.0,0.99726,3.15,0.58,0.098,41.0,Spain,Budget
8.2,0.78,0.0,2.2,0.08900000000000001,13.0,26.0,0.9978,3.37,0.46,0.096,33.0,Spain,Budget
8.5,0.37,0.32,1.8,0.066,26.0,51.0,0.99456,3.38,0.72,0.11800000000000001,59.0,Spain,Medium
7.2,0.57,0.05,2.3,0.081,16.0,36.0,0.99564,3.38,0.6,0.10300000000000001,44.0,Spain,Medium
7.2,0.57,0.05,2.3,0.081,16.0,36.0,0.99564,3.38,0.6,0.10300000000000001,64.0,Italy,Budget
10.4,0.43,0.5,2.3,0.068,13.0,19.0,0.996,3.1,0.87,0.114,57.0,Italy,Medium
6.9,0.41,0.31,2.0,0.079,21.0,51.0,0.9966799999999999,3.47,0.55,0.095,58.0,Spain,Medium
5.5,0.49,0.03,1.8,0.044000000000000004,28.0,87.0,0.9908,3.5,0.82,0.14,81.0,Spain,Budget
5.0,0.38,0.01,1.6,0.048,26.0,60.0,0.9908399999999999,3.7,0.75,0.14,86.0,Italy,Medium
7.3,0.44,0.2,1.6,0.049,24.0,64.0,0.9935,3.38,0.57,0.11699999999999999,77.0,Italy,Budget
5.9,0.46,0.0,1.9,0.077,25.0,44.0,0.99385,3.5,0.53,0.11199999999999999,51.0,Italy,Budget
7.5,0.58,0.2,2.0,0.073,34.0,44.0,0.9949399999999999,3.1,0.43,0.09300000000000001,39.0,Italy,Budget
7.8,0.58,0.13,2.1,0.102,17.0,36.0,0.9944,3.24,0.53,0.11199999999999999,60.0,Italy,Medium
8.0,0.715,0.22,2.3,0.075,13.0,81.0,0.9968799999999999,3.24,0.54,0.095,43.0,Italy,Expensive
8.5,0.4,0.4,6.3,0.05,3.0,10.0,0.99566,3.28,0.56,0.12,49.0,Italy,Medium
7.0,0.69,0.0,1.9,0.114,3.0,10.0,0.99636,3.35,0.6,0.09699999999999999,63.0,Italy,Budget
8.0,0.715,0.22,2.3,0.075,13.0,81.0,0.9968799999999999,3.24,0.54,0.095,76.0,Italy,Budget
9.8,0.3,0.39,1.7,0.062,3.0,9.0,0.9948,3.14,0.57,0.115,81.0,Italy,Medium
7.1,0.46,0.2,1.9,0.077,28.0,54.0,0.9956,3.37,0.64,0.10400000000000001,49.0,Italy,Medium
7.1,0.46,0.2,1.9,0.077,28.0,54.0,0.9956,3.37,0.64,0.10400000000000001,70.0,Italy,Expensive
7.9,0.765,0.0,2.0,0.084,9.0,22.0,0.9961899999999999,3.33,0.68,0.109,53.0,Italy,Medium
8.7,0.63,0.28,2.7,0.096,17.0,69.0,0.99734,3.26,0.63,0.102,63.0,Italy,Medium
7.0,0.42,0.19,2.3,0.071,18.0,36.0,0.9947600000000001,3.39,0.56,0.109,51.0,Italy,Medium
11.3,0.37,0.5,1.8,0.09,20.0,47.0,0.99734,3.15,0.57,0.105,33.0,Italy,Expensive
7.1,0.16,0.44,2.5,0.068,17.0,31.0,0.9932799999999999,3.35,0.54,0.124,66.0,Italy,Medium
8.0,0.6,0.08,2.6,0.055999999999999994,3.0,7.0,0.9928600000000001,3.22,0.37,0.13,89.0,Italy,Medium
7.0,0.6,0.3,4.5,0.068,20.0,110.0,0.9991399999999999,3.3,1.17,0.102,48.0,Spain,Budget
7.0,0.6,0.3,4.5,0.068,20.0,110.0,0.9991399999999999,3.3,1.17,0.102,36.0,Italy,Budget
7.6,0.74,0.0,1.9,0.1,6.0,12.0,0.99521,3.36,0.59,0.11,25.0,Italy,Budget
8.2,0.635,0.1,2.1,0.073,25.0,60.0,0.9963799999999999,3.29,0.75,0.109,53.0,Spain,Budget
5.9,0.395,0.13,2.4,0.055999999999999994,14.0,28.0,0.9936200000000001,3.62,0.67,0.124,65.0,Italy,Expensive
7.5,0.755,0.0,1.9,0.084,6.0,12.0,0.99672,3.34,0.49,0.09699999999999999,41.0,Spain,Budget
8.2,0.635,0.1,2.1,0.073,25.0,60.0,0.9963799999999999,3.29,0.75,0.109,65.0,Italy,Budget
6.6,0.63,0.0,4.3,0.09300000000000001,51.0,77.5,0.9955799999999999,3.2,0.45,0.095,51.0,Spain,Budget
6.6,0.63,0.0,4.3,0.09300000000000001,51.0,77.5,0.9955799999999999,3.2,0.45,0.095,32.0,Spain,Medium
7.2,0.53,0.14,2.1,0.064,15.0,29.0,0.99323,3.35,0.61,0.121,88.0,Italy,Medium
5.7,0.6,0.0,1.4,0.063,11.0,18.0,0.9919100000000001,3.45,0.56,0.122,86.0,Italy,Expensive
7.6,1.58,0.0,2.1,0.13699999999999998,5.0,9.0,0.9947600000000001,3.5,0.4,0.109,42.0,Italy,Medium
5.2,0.645,0.0,2.15,0.08,15.0,28.0,0.99444,3.78,0.61,0.125,68.0,Italy,Budget
6.7,0.86,0.07,2.0,0.1,20.0,57.0,0.99598,3.6,0.74,0.11699999999999999,74.0,Italy,Medium
9.1,0.37,0.32,2.1,0.064,4.0,15.0,0.9957600000000001,3.3,0.8,0.11199999999999999,73.0,Italy,Budget
8.0,0.28,0.44,1.8,0.081,28.0,68.0,0.9950100000000001,3.36,0.66,0.11199999999999999,46.0,Spain,Budget
7.6,0.79,0.21,2.3,0.087,21.0,68.0,0.9955,3.12,0.44,0.092,45.0,Spain,Budget
7.5,0.61,0.26,1.9,0.073,24.0,88.0,0.9961200000000001,3.3,0.53,0.098,57.0,Spain,Budget
9.7,0.69,0.32,2.5,0.08800000000000001,22.0,91.0,0.9979,3.29,0.62,0.10099999999999999,59.0,Italy,Medium
6.8,0.68,0.09,3.9,0.068,15.0,29.0,0.99524,3.41,0.52,0.111,36.0,Spain,Budget
9.7,0.69,0.32,2.5,0.08800000000000001,22.0,91.0,0.9979,3.29,0.62,0.10099999999999999,45.0,Spain,Expensive
7.0,0.62,0.1,1.4,0.071,27.0,63.0,0.996,3.28,0.61,0.092,55.0,Italy,Budget
7.5,0.61,0.26,1.9,0.073,24.0,88.0,0.9961200000000001,3.3,0.53,0.098,40.0,Spain,Medium
6.5,0.51,0.15,3.0,0.064,12.0,27.0,0.9929,3.33,0.59,0.128,61.0,Italy,Budget
8.0,1.18,0.21,1.9,0.083,14.0,41.0,0.9953200000000001,3.34,0.47,0.105,47.0,Spain,Expensive
7.0,0.36,0.21,2.3,0.086,20.0,65.0,0.9955799999999999,3.4,0.54,0.10099999999999999,59.0,Italy,Expensive
7.0,0.36,0.21,2.4,0.086,24.0,69.0,0.99556,3.4,0.53,0.10099999999999999,65.0,Spain,Budget
7.5,0.63,0.27,2.0,0.083,17.0,91.0,0.99616,3.26,0.58,0.098,47.0,Italy,Medium
5.4,0.74,0.0,1.2,0.040999999999999995,16.0,46.0,0.9925799999999999,4.01,0.59,0.125,85.0,Italy,Expensive
9.9,0.44,0.46,2.2,0.091,10.0,41.0,0.9963799999999999,3.18,0.69,0.11900000000000001,72.0,Italy,Expensive
7.5,0.63,0.27,2.0,0.083,17.0,91.0,0.99616,3.26,0.58,0.098,47.0,Spain,Budget
9.1,0.76,0.68,1.7,0.414,18.0,64.0,0.9965200000000001,2.9,1.33,0.091,60.0,Italy,Budget
9.7,0.66,0.34,2.6,0.094,12.0,88.0,0.9979600000000001,3.26,0.66,0.10099999999999999,57.0,Spain,Budget
5.0,0.74,0.0,1.2,0.040999999999999995,16.0,46.0,0.9925799999999999,4.01,0.59,0.125,85.0,Italy,Budget
9.1,0.34,0.42,1.8,0.057999999999999996,9.0,18.0,0.99392,3.18,0.55,0.114,41.0,Spain,Budget
9.1,0.36,0.39,1.8,0.06,21.0,55.0,0.99495,3.18,0.82,0.11,76.0,Italy,Medium
6.7,0.46,0.24,1.7,0.077,18.0,34.0,0.9948,3.39,0.6,0.106,88.0,Italy,Expensive
6.7,0.46,0.24,1.7,0.077,18.0,34.0,0.9948,3.39,0.6,0.106,68.0,Spain,Medium
6.7,0.46,0.24,1.7,0.077,18.0,34.0,0.9948,3.39,0.6,0.106,65.0,Spain,Medium
6.7,0.46,0.24,1.7,0.077,18.0,34.0,0.9948,3.39,0.6,0.106,46.0,Spain,Expensive
6.5,0.52,0.11,1.8,0.073,13.0,38.0,0.9955,3.34,0.52,0.09300000000000001,61.0,Spain,Medium
7.4,0.6,0.26,2.1,0.083,17.0,91.0,0.99616,3.29,0.56,0.098,73.0,Italy,Medium
7.4,0.6,0.26,2.1,0.083,17.0,91.0,0.99616,3.29,0.56,0.098,73.0,Spain,Medium
7.8,0.87,0.26,3.8,0.107,31.0,67.0,0.9966799999999999,3.26,0.46,0.092,60.0,Italy,Budget
8.4,0.39,0.1,1.7,0.075,6.0,25.0,0.9958100000000001,3.09,0.43,0.09699999999999999,64.0,Italy,Budget
9.1,0.775,0.22,2.2,0.079,12.0,48.0,0.9976,3.18,0.51,0.096,37.0,Italy,Expensive
7.2,0.835,0.0,2.0,0.166,4.0,11.0,0.99608,3.39,0.52,0.1,54.0,Italy,Budget
6.6,0.58,0.02,2.4,0.069,19.0,40.0,0.99387,3.38,0.66,0.126,48.0,Italy,Medium
6.0,0.5,0.0,1.4,0.057,15.0,26.0,0.9944799999999999,3.36,0.45,0.095,56.0,Spain,Budget
6.0,0.5,0.0,1.4,0.057,15.0,26.0,0.9944799999999999,3.36,0.45,0.095,54.0,Spain,Medium
6.0,0.5,0.0,1.4,0.057,15.0,26.0,0.9944799999999999,3.36,0.45,0.095,68.0,Italy,Medium
7.5,0.51,0.02,1.7,0.084,13.0,31.0,0.9953799999999999,3.36,0.54,0.105,64.0,Italy,Budget
7.5,0.51,0.02,1.7,0.084,13.0,31.0,0.9953799999999999,3.36,0.54,0.105,43.0,Italy,Expensive
7.5,0.51,0.02,1.7,0.084,13.0,31.0,0.9953799999999999,3.36,0.54,0.105,76.0,Spain,Expensive
7.6,0.54,0.02,1.7,0.085,17.0,31.0,0.9958899999999999,3.37,0.51,0.10400000000000001,59.0,Italy,Medium
7.5,0.51,0.02,1.7,0.084,13.0,31.0,0.9953799999999999,3.36,0.54,0.105,64.0,Spain,Expensive
11.5,0.42,0.48,2.6,0.077,8.0,20.0,0.9985200000000001,3.09,0.53,0.11,40.0,Spain,Budget
8.2,0.44,0.24,2.3,0.063,10.0,28.0,0.99613,3.25,0.53,0.102,65.0,Spain,Budget
6.1,0.59,0.01,2.1,0.055999999999999994,5.0,13.0,0.99472,3.52,0.56,0.114,37.0,Spain,Medium
7.2,0.655,0.03,1.8,0.078,7.0,12.0,0.99587,3.34,0.39,0.095,33.0,Italy,Budget
7.2,0.655,0.03,1.8,0.078,7.0,12.0,0.99587,3.34,0.39,0.095,62.0,Italy,Expensive
6.9,0.57,0.0,2.8,0.081,21.0,41.0,0.99518,3.41,0.52,0.10800000000000001,50.0,Italy,Budget
9.0,0.6,0.29,2.0,0.069,32.0,73.0,0.99654,3.34,0.57,0.1,41.0,Italy,Medium
7.2,0.62,0.01,2.3,0.065,8.0,46.0,0.9933200000000001,3.32,0.51,0.11800000000000001,70.0,Italy,Medium
7.6,0.645,0.03,1.9,0.086,14.0,57.0,0.9969,3.37,0.46,0.10300000000000001,49.0,Spain,Expensive
7.6,0.645,0.03,1.9,0.086,14.0,57.0,0.9969,3.37,0.46,0.10300000000000001,61.0,Spain,Budget
7.2,0.58,0.03,2.3,0.077,7.0,28.0,0.9956799999999999,3.35,0.52,0.1,51.0,Italy,Medium
6.1,0.32,0.25,1.8,0.086,5.0,32.0,0.99464,3.36,0.44,0.10099999999999999,47.0,Spain,Budget
6.1,0.34,0.25,1.8,0.084,4.0,28.0,0.99464,3.36,0.44,0.10099999999999999,60.0,Italy,Medium
7.3,0.43,0.24,2.5,0.078,27.0,67.0,0.9964799999999999,3.6,0.59,0.111,55.0,Italy,Medium
7.4,0.64,0.17,5.4,0.168,52.0,98.0,0.99736,3.28,0.5,0.095,47.0,Spain,Expensive
11.6,0.475,0.4,1.4,0.091,6.0,28.0,0.9970399999999999,3.07,0.65,0.1003333333,72.0,Italy,Budget
9.2,0.54,0.31,2.3,0.11199999999999999,11.0,38.0,0.9969899999999999,3.24,0.56,0.109,62.0,Italy,Medium
8.3,0.85,0.14,2.5,0.09300000000000001,13.0,54.0,0.99724,3.36,0.54,0.10099999999999999,56.0,Italy,Medium
11.6,0.475,0.4,1.4,0.091,6.0,28.0,0.9970399999999999,3.07,0.65,0.1003333333,69.0,Italy,Medium
8.0,0.83,0.27,2.0,0.08,11.0,63.0,0.9965200000000001,3.29,0.48,0.098,42.0,Italy,Budget
7.2,0.605,0.02,1.9,0.096,10.0,31.0,0.995,3.46,0.53,0.11800000000000001,88.0,Spain,Medium
7.8,0.5,0.09,2.2,0.115,10.0,42.0,0.9971,3.18,0.62,0.095,45.0,Spain,Medium
7.3,0.74,0.08,1.7,0.094,10.0,45.0,0.9957600000000001,3.24,0.5,0.098,38.0,Spain,Medium
6.9,0.54,0.3,2.2,0.08800000000000001,9.0,105.0,0.99725,3.25,1.18,0.105,64.0,Italy,Budget
8.0,0.77,0.32,2.1,0.079,16.0,74.0,0.99656,3.27,0.5,0.098,62.0,Spain,Medium
6.6,0.61,0.0,1.6,0.069,4.0,8.0,0.9939600000000001,3.33,0.37,0.10400000000000001,37.0,Spain,Medium
8.7,0.78,0.51,1.7,0.415,12.0,66.0,0.99623,3.0,1.17,0.092,48.0,Italy,Medium
7.5,0.58,0.56,3.1,0.153,5.0,14.0,0.9947600000000001,3.21,1.03,0.11599999999999999,70.0,Italy,Budget
8.7,0.78,0.51,1.7,0.415,12.0,66.0,0.99623,3.0,1.17,0.092,56.0,Italy,Budget
7.7,0.75,0.27,3.8,0.11,34.0,89.0,0.99664,3.24,0.45,0.09300000000000001,54.0,Spain,Budget
6.8,0.815,0.0,1.2,0.267,16.0,29.0,0.99471,3.32,0.51,0.098,40.0,Spain,Medium
7.2,0.56,0.26,2.0,0.083,13.0,100.0,0.9958600000000001,3.26,0.52,0.099,50.0,Spain,Medium
8.2,0.885,0.2,1.4,0.086,7.0,31.0,0.9946,3.11,0.46,0.1,75.0,Spain,Expensive
5.2,0.49,0.26,2.3,0.09,23.0,74.0,0.9953,3.71,0.62,0.122,65.0,Spain,Medium
,0.45,0.15,2.0,0.078,10.0,28.0,0.9960899999999999,3.29,0.51,0.099,56.0,Italy,Medium
7.5,0.57,0.02,2.6,0.077,11.0,35.0,0.9955700000000001,3.36,0.62,0.10800000000000001,70.0,Italy,Expensive
7.5,0.57,0.02,2.6,0.077,11.0,35.0,0.9955700000000001,3.36,0.62,0.10800000000000001,70.0,Italy,Budget
6.8,0.83,0.09,1.8,0.07400000000000001,4.0,25.0,0.99534,3.38,0.45,0.096,55.0,Spain,Budget
